TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	AResponse	AllResponse	TheResponse
174074:6	and what would you do *t*-1,	###just * keep them talking that way.###speakerb69.###absolutely.###yeah.###speakera70.###but, uh, another thing 0 we used *-1 to do *t*-2 is *-3 have ham-, family councils. every sunday night.###speakerb71.###uh-huh.###speakera72.###speakerb73.	what	yes	What is a thing...?	What is every thing...?	What is the thing...?
46742:30	what would you get *t*-1?	###oh, well.###speakera41.###yeah.###speakerb42.###anyway,###so, what's your next purchase supposed *-2 to be *t*-1?###speakera43.###well, i know this,###speakerb44.###oh, really, if you had a choice of your car, 	what	yes	What is a thing...?	What is every thing...?	What is the thing...?
66375:21	why should we *?* *t*-1,	###society's not going *-1 to put them to death,###well at least maybe the guy 0 they cross *t*-1 next time is going *-2 to *?*.###uh, i think, i think 0 capital punishment is an appropriate punishment for the kind of people where we say, you know, this sort of person is just not acceptable to our society *t*-1###and we are there by going *-1 to remove them from society, not temporarily, but permanently.###speakera49.###yeah.###speakerb50.###i mean, i, i personally think 0 life imprisonment,###i don't think much of li-, of life imprisonment.###first of all, it's never, turns out *-1 to be life, but second, you know, 	why	yes	What is a reason...?	What is every reason...?	What is the reason...?
21503:14	you know, why would they do that *t*-1?	###speakera99.###um, couple of examples would be, um, well, like i said, this one about max s-, or get well smart, the female character, barbara feldon###speakerb100.###uh-huh.###speakera101.###she had been at the beginning the, the intelligent one, the, the one who *t*-1 always solved the things and, and figured out and kept max from * getting real messed *-2 up.###well, in short, whenever they got married *-1 *t*-2, she got dingy.###speakerb102.###oh.###speakera103.	why	yes	What is a reason...?	What is every reason...?	What is the reason...?
8597:4	what *t*-1 makes you, think so?	###if you want *-1 to save money i won't call so often, you know,###he goes, we want *-1 to keep in touch###so i doesn't matter about the money because we need *-1 to hear from you.###speakerb34.###yeah,###so you call him collect?###speakera35.###no.###because it is more expensive that way.###speakerb36.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
167580:4	what do you usually do *t*-1 as far as budgeting?	###speakera94.### so. so i haven't, uh, i haven't been in any really home repair things lately.###i,###speakera1.###kathy?###speakerb2.###uh-huh.###do you,###speakera3.###so, what is your, uh, family,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
94399:4	what do you think 0 *t*-1 is the biggest problem?	###okay.###speakerb140.###well, thanks a lot###i enjoyed *-1 talking to you.###bye.###speakera141.###been nice * talking to you.###bye.###speakera1.###okay,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
139991:23	what are you, what are you studying *t*-1 there at heidelberg?	###speakerb88.###uh-huh.###speakera89.###it's coal mines and chemical plants and power plants.###speakerb90.###okay.###speakera91.###uh, aluminum plants.###there's like two aluminum plants mumblex.###speakerb92.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
19672:9	so, what's the latest one 0 you've read *t*-1 *t*-2?	###speakerb20.###so, he considered himself to be, you know, a, a true vietnam soldier.###speakera21.###yeah.###well, any of the guys that *t*-1 were ground mumblex###yes.###yeah,###i can imagine.###speakerb22.###yeah.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
127384:16	what, what kind do you subscribe to *t*-1	###you ready?###speakera2.###yeah,###is that it?###speakerb3.###that's it.###speakera4.###okay,.###uh, well, we, i guess 0 we have *-1 to talk about magazines and, uh, what, what,###speakerb5.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
