TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	AResponse	AllResponse	TheResponse
145616:4	what should i say *t*-1	###and i'm not going, i'm not going *-1 to pay an annual fee.###the only one 0 i actually pay on *t*-1 is this one that i, that, the very first,###speakerb1.###well, this is an unusual topic.###what do you think *t*-1 about it?###speakera2.###yeah,### i, at first i,###it took eight times * to find you###so i told my husband, uh, you know,	what	yes	What is a thing...?	What is every thing...?	What is the thing...?
14652:39	what do, what do, what do you think 0 we can do *t*-1 * to solve the crime in america?	###i'm ready.###speakera25.###okay,###* let's get started.###speakerb26.###all right,###okay.###speakera27.###okay,###so, uh, what do you think, that, uh,	what	yes	What is a thing...?	What is every thing...?	What is the thing...?
137110:4	where'd you,	###unless i'm going somewhere warm for the winter.###speakera81.###right.###speakerb82.###speakera83.###right.###speakerb84.###yeah,###that'd be nice.###speakera85.	where	yes	What is a place...?	What is every place...?	What is the place...?
33654:4	what'd they do *t*-1 for that?	###no,###actually i was up on a ladder, and, uh, fell off. leaned the wrong way.###speakera65.###oh goodness.###speakerb66.###speakera67.###uh-huh.###speakerb68.###and when i came down *t*-1 i hit with my full weight on my foot, but on concrete.###speakera69.	what	yes	What is a thing...?	What is every thing...?	What is the thing...?
177592:4	why don't you start *t*-1?	###and you can recover.###speakerb42.###yeah.###speakera43.###uh, when you get *-1 to be my age and you start *-3 abusing your systems *t*-2, you get blown *-4 away. and just wind up *-4 having *-5 to kiss your ass good-bye, you know.###speakerb44.###huh.###speakera45.### and, uh, and so the object,###speakera1.	why	no	What is a reason...?	What is every reason...?	What is the reason...?
73122:18	so why, why am i waiting, you know *t*-1,	###there are those times when i think, gee, if i didn't have children i could be out *-1 playing bridge or golf *t*-2.###speakera57.###right.###right.###right.###right.###but, you know, it's funny.### i did, i had a friend that *t*-1 said, you know, before we always said 0 we don't want children because we can't go off on the spur of the moment or this or that and the other###and she got older###and she said, but you know, we never do those things anyway.	why	no	What is a reason...?	What is every reason...?	What is the reason...?
126265:4	what do you think *t*-1?.	###i never had *-1 to make one.###they just always came.###speakerb22.###yeah.###exactly.###speakera23.###people must be tired of it or something.###speakerb24.###speakera25.### w-, well anyway i guess 0 we're supposed *-1 to discuss this, uh, subject,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
159620:9	well, what were you saying *t*-1?	###speakera72.###ooh.###speakerb73.###speakera74.###oh, sure.###there wasn't anything like that, that you could do *t*-1 in florida?###speakerb75.###well there was stuff like that in florida###but,###speakera1.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
36324:5	what else do i do *t*-1.	###i exercise pretty regularly.###speakerb4.###uh-huh.###speakera5.###i lift weights quite a bit.###speakerb6.###uh-huh.###speakera7.###um, i run occasionally.###* let's see	what	no	What is a thing...?	What is every thing...?	What is the thing...?
19578:21	what do you get shot *-1 by *t*-5	###speakera135.###* died down on that.###i thought 0 it *exp*-1 was interesting that recently here the warsaw pact no longer exists as a militor-, military force,###but it's merely an economic now.###speakerb136.###yeah,###well, * wonder if that,###speakera137.###well, i mean at,###speakerb138.wh-, uh, w-, 	what	no	What is a thing...?	What is every thing...?	What is the thing...?
131083:4	what changes do you feel 0 *t*-1 have happened?	###speakera89.###oh, no.###speakerb90.### i, i, i found a lot of things,###but,###speakera1.###we're set.###speakerb2.###okay.###speakera3.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
161551:4	what's the standard *t*-1?	###speakerb50.###and i like a lot of classical music,###but i also dislike, uh, some classical music,###and what *t*-1 gets me even more is the attitude of people who *t*-2 are really into classical music, and feel that if, if it's not seventy five years old, it hasn't stood the test of time.###speakera51.###speakerb52.###speakera53.###yeah,### i can, i can believe that.###what kind of things *ich*-2 are you, do you like *t*-1 in classical?	what	no	What is a thing...?	What is every thing...?	What is the thing...?
26133:4	what is that thing 0 i saw *t*-1 *t*-2,	###speakerb100.###but there's always a sale.###speakera101.###yeah,###especially on electronic goods###speakerb102.###yeah.###speakera103.###especially now.###speakerb104.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
161881:11	so, what do you do *t*-1 for a job?	###speakera99.###so he usually goes on one of the great lakes, i think 0 *t*-1, and does his sailing.###uh, for me, i, i go back to orlando, uh, in about a month, and so, down there, basically just go to the coast.###we're about thirty miles from coco beach and the east coast,###and there's a lot of places there 0 you can go *t*-1, you know.### so, uh, so that's a good thing.###speakerb100.###yeah.###speakera101.### but, yeah,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
134609:4	what does that mean *t*-1, accidental tomatoes?	###speakerb87.###oh, i love home gro-, grown tomatos.###speakera88.###yeah.###speakerb89.###there's nothing like them.###they just don't have the same ones in the supermarket.###speakera90.###well, these are accidental tomatos.###speakerb91.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
31235:14	you know, what has, you know, has, has the educational system been watered *-3 down to *t*-1 that anybody who *t*-2's above average is now gifted?	###speakera62.###oh, no.### nobody has, nobody has a nongifted child.###speakerb63.###speakera64.###and i keep *-1 thinking, you know, 0 gifted is, is einstein or, you know, uh, musical prodigies.### it's, it's not a kid who *t*-1's, you know, precocious.###speakerb65.###yeah.###speakera66.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
23104:7	so what do you think *t*-1 about it?	###speakera127.###and i guess 0 we'd better get back to work, huh.###speakerb128.###okay.###speakera129.###all right.###bye-bye.###speakerb130.###bye.###speakera1.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
