TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	AResponse	AllResponse	TheResponse
105329:4	why don't you go ahead first and tell what kind of car you'd look for *t*-1 in your next *t*-2.	###speakera85.###and it was oh, it was just great.###speakerb86.###oh, there's too much 0 * to see *t*-1 really.###speakera87.###speakerb88.###speakera89.###oh, i, i think 0 that's, that's the way 0 * to,###speakera1.###all right,	why	yes	What is a reason...?	What is every reason...?	What is the reason...?
163193:9	well, how would you go about *-2 changing it *t*-1?	###speakera15.###yeah.###speakerb16.###so where do you think 0 they target their efforts *t*-1?###speakera17.###that's true.###you d-,###speakerb18.###they target their efforts toward the citizens not the criminals.###speakera19.	how	yes	What is a way...?	What is every way...?	What is the way...?
38516:4	what would you recommend *t*-1?	###uh, the road less travelled was probably one of my favorites.###have you read that?###speakera17.###uh, i haven't gotten through it yet.###speakerb18.###you haven't *?*?###speakera19.###no.###speakerb20.###okay,	what	yes	What is a thing...?	What is every thing...?	What is the thing...?
119895:40	what else could they do *t*-1 *-2 to make it better.	###well, you know, i think 0 it probably could be, it always could be better,###but i, would agree that it's pretty good.###speakera85.###i don't think so.###speakerb86.###speakera87.###i don't think 0 our news could be better.###speakerb88.###yeah.###speakera89.i, i mean, i mean, 	what	yes	What is a thing...?	What is every thing...?	What is the thing...?
44357:6	or why do they not, you know, stand up, * so to speak, for their rights *t*-1?	###they tend *-1 to be more,###like not stand up for their rights as much.###they're not really sure of what they are *t*-1. i don't think 0 *t*-2.###speakerb102.###uh, i never really thought of, it that way.###speakera103.###well, i mean, how, can you contrast the europeans and their vocalism on their rights to, to say the people in latin america *t*-1.###speakerb104.###speakera105.###i mean, why are they, why are they not as vocal *t*-1	why	no	What is a reason...?	What is every reason...?	What is the reason...?
37608:22	well, well when are the rangers going *-1 to come through th- *t*-2,	###speakerb64.###yeah.###speakera65.### so. and i, i think 0 they said 0 the reds, um,###this last year, i'm not sure that *t*-1 they said that they had that many people having career years.###speakerb66.###yeah.###speakera67.###you know, and, and so they may be even be-, better this year.###speakerb68.	when	no	What is a time...?	What is every time...?	What is the time...?
124377:7	so what do you, uh, think 0 *t*-1 is the, uh, the worst culprit for air pollution?	###a game is a game, you know.###well, the rangers really, uh, knocked the socks off of them, which you would expect *t*-1 you know, anyway,###speakera75.###right.###speakerb76.###but nolan i think 0 *t*-2 took himself out after a couple of innings *ich*-1 or something, you know, of the game###so,###speakerb1.###okay.###speakera2.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
125913:4	what do you do *t*-1 when you're putting *t*-2?	### next year, i always say this every year, but next year i'm starting over from scratch.###i'm going *-1 to go *-2 take lessons and everything.###i'm going *-1 to do it right, and see if i can actually play this game or not.###speakerb24.###well, that i, i guess 0 that's what i need *-1 to do *t*-2 is, is * get some kind of lessons or something.###because i, my, my tee off is not bad,###i mean i'm, i'm good up to everything else putting and stuff like that###it's just, that, that initial tee.###speakera25.###yeah,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
169805:6	so what do you think *t*-1 about that?	###oh, okay.###speakera7.###right.### have you, well wai-, have you had any experience with it at all?###speakerb8.###uh, not really###but i've always worked on a university level###but a lot of my friends had *-1 to be tested *-2 before they got summer jobs and stuff.###speakera9.###uh-huh.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
127707:20	what, now what night is that on *t*-1 now?	###speakera51.###oh, it's fabulous.###really, you should never miss that.### it, they are just gems of shows###. i mean, they###really, fabulous in every way.###speakerb52.###oh, nice.###speakera53.###speakerb54.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
