TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	AResponse	AllResponse	TheResponse
36028:4	what *t*-1 would happen if the mumblex required young people to do service to the country,	###it's pathetic.###i mean, there's got *-1 to be a different way.###there's got *-1 to be a better way.###but it'll never happen.###i mean, these these people out here getting that money are big voting blocks.###speakerb86.###yeah.###speakera87.###speakerb88.###yeah.	what	yes	What is a thing...?	What is every thing...?	What is the thing...?
77454:4	who would they ask *t*-1?	###speakerb77.###right.###speakera78.###and it was, uh,###you just felt, gee, if i weren't here, how,###speakerb79.###uh-huh###speakera80.### or, or if my husband,###speakerb81.	who	yes	Who is a person...?	Who is every person...?	Who is the person...?
124922:16	what, what can you.	###so, i don't know,###* just, uh, writing checks is just as easy i guess 0 *t*-1.###speakerb71.###yeah,###that's true,###that's true,### but. so, i guess, uh, 0 we've kind of exhausted this, uh, topic.###speakera72.###yeah,###well, really,	what	yes	What is a thing...?	What is every thing...?	What is the thing...?
13236:60	what, what would, what would you find, what would you have them do *t*-1?	###as to if,### if there was, if there was mandatory, you could choose the option of either a mandatory military service or voluntary,###do you think 0 that would be reasonable?###speakerb18.###i think 0 it would *?*.### in, in israel, the, even the women are, are required *-1 to, to be in the military for a certain period of time.###uh, i was in the military,###and i personally feel if, if they have draf-, the draft, that they should draft women as quickly as they do the men.###speakera19.###well, but, the, the issue of, of, of, which,	what	yes	What is a thing...?	What is every thing...?	What is the thing...?
147250:7	well why don't you start cause it said 0 i was suppose *-1 to ask you what do you,	### and, and i'm, i'm not sure how long it's going *-4 to take *t*-5 or what it's going *-1 to take *t*-6 because they keep *-7 saying that the economy is going *-2 to depend on how many cars and, houses we sell *t*-3.###speakera56.###yeah.###speakerb57.###speakera58.###and it's a shame too when you do see somebody driving a big car, just one person in that *t*-1.###it's a lot of waste###but,###speakera1.###okay.	why	no	What is a reason...?	What is every reason...?	What is the reason...?
118143:4	why * bother *-1 working *t*-2?	###yeah,###so do *t*-1 i.###i mean, i'm a, a middle class barely,###but, uh, i don't think 0 the rich are paying mo-, less, not enough,###i think 0 they're paying too much.###speakerb20.###you think 0 the rich are paying too much?###speakera21.###yeah,###i mean if you're in the, the three, three percent bracket and they take a third of your check every month, well, that's ridiculous.	why	no	What is a reason...?	What is every reason...?	What is the reason...?
164746:33	i mean, when did it, when did they mumblex,	###speakera29.###speakerb30.###speakera31.###well, that must be pretty bad.###so, how did that happen *t*-1, anyway?###speakerb32.###uh, financial trouble.###speakera33.###no,###not how,	when	no	What is a time...?	What is every time...?	What is the time...?
155386:4	what do i do *t*-1,	###speakera53.###i mean they use *-1 to reimburse one hundred percent###and now it's, uh, now it's reimbursement depending on the grade 0 you get *t*-1 in class###and, uh, it's a real shame from what we had *t*-1 before, uh, because we're,###speakera1.###anyway, uh.###speakerb2.###how about you.###what do you do *t*-1 with your budget?###speakera3.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
160687:44	i mean what do you, what, what do you find *t*-1 interesting versus what do you find *t*-2 boring?	###yeah,###actually, y-, you mention newsweek,### i, i, i do like, uh, u s news and world report.###i don't get *-1 to read it as much as i like,###but that's, i think 0 that's a good magazine.###speakera23.###yeah,###i think 0 they're about the same.### i, you know, they, they certainly have a very similar, uh, charter at least in my mind.###and, uh, uh, what, what kind of, uh, what kind of news *t*-1 normally interests you,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
173017:14	i mean, what do you drive *t*-1 now?	###who do you work for *t*-1?###speakerb70.### i, i don't work.###i'm a student.###i go to school.###i'm in nursing school.###speakera71.### you, you're,###speakerb1.###i don't know what you drive *t*-1 now.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
87207:4	what are you providing *t*-1?	###and so we're having, a, uh, few people in sunday afternoon.###speakera77.###oh.###speakerb78.###and i did a cop out on to it###i'm buying cold cuts.###speakera79.###speakerb80.###well, i have *-1 to, make a cake###speakera81.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
82268:20	what do, what do you do *t*-1?	###um, we spend a lot of time at the playground###and we go to the zoo,###and we go###and we wa-,...###speakerb21.###well you said, you said 0 you worked a couple days a month, though,###speakera22.###yeah,###yeah.###speakerb23.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
