TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	AResponse	AllResponse	TheResponse
123033:11	and, and how will you, make that actually happen *t*-1?	###speakerb54.### and, and i, i, i really feel 0 that, that, that is part of the problem that we, we've let things get so out of control that, that we don't want *-1 to put the brakes on them.###speakera55.###but wha-, what practical steps could on-, could one take *t*-1?###um,###speakerb56.### by, by * having a, a, a budget that *t*-1 is, is feasible, that *t*-2 is reasonable.###speakera57.###well, but everybody will say that he is for that.###uh,	how	yes	What is a way...?	What is every way...?	What is the way...?
25144:43	how can you put that on, like, elderly people and you know, just people that *t*-1 maybe just aren't blessed with as, as much sharpness and ment-, mental acuity *t*-2,	###really.###speakera29.###or i don't know how much of the you know,###speakerb30.###yeah.###speakera31.###but a large percentage probably over half of the rest of the population they don't have any college probably much at all###speakerb32.###absolutely.###speakera33.and if we can't take it and use it easily, well, 	how	yes	What is a way...?	What is every way...?	What is the way...?
22449:4	what'd you do *t*-1 with them?	###speakerb8.###speakera9.###oh, neat,###speakerb10.###and, uh, i have caught one or two small sharks###speakera11.###oh, really.###speakerb12.###and, uh, yes.###speakera13.	what	yes	What is a thing...?	What is every thing...?	What is the thing...?
26185:5	what else can we talk about *t*-1?	###and then after the years went by, they just sort of kept *-1 creeping up on price,###and actually service merchandise is cheaper than them now.###so.###speakerb118.###so.###speakera119.###so much for circuit city.###speakerb120.###so.###okay,	what	yes	What is a thing...?	What is every thing...?	What is the thing...?
90605:16	wh-, why do you think that it's less close than it used *-1 to be *?* *t*-2?	###and now it has gotten, uh, that, uh, a lot of those people are d-, have, uh, have died off,###or, you know, what we are left *-2 with *t*-1 is the, the relatives of, of, of that group.###speakera46.###the next generation,###uh-huh.###speakerb47.###and so, uh, it's not quite as close as it used *-1 to be *?*.###so, i think 0 people feel less of a desire * to really go.###i know that,###speakera48.	why	no	What is a reason...?	What is every reason...?	What is the reason...?
138064:9	uh, why did you choose a private school *t*-1?	###speakerb104.###and * just kind of brings that support up in the sma-,###speakera1.###okay,###uh, so what do you think *t*-1 about the school system?###speakerb2.###well, i think 0 they're, they're having a lot of trouble right now.###i know 0 my son goes to a private school,###but, uh, i think 0 they're, big city public schools by definition are having a, a tough time right now just from, uh, probably from budget cuts and, and everything else going on.###speakera3.	why	no	What is a reason...?	What is every reason...?	What is the reason...?
397:4	what did i wear *t*-1 to work today?	###hey.###speakerb176.###bye-bye.###speakera177.###bye-bye.###speakera1.###hi, cynthia.###what did you wear *t*-1 to work today?###speakerb2.###um, * let's see.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
42944:4	what are they doing *t*-2, you know,	###speakerb192.###speakera193.###yeah.###speakerb194.###it was like, you, you come after me, you're going *-1 to get it. you know,###speakera195.###yes,###speakerb196.###and now there's so many other things,###where are the kids *t*-1,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
40202:4	what do they have *t*-1	###yeah,###portland.###speakerb164.###portland.###i haven't seen them on much t v that much at all,###but all 0 i can do *t*-1 is *-2 hear about,###boy they have the seeing eye.###speakera165.###uh-huh.###speakerb166.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
36847:23	what do you, what do you do *t*-1 when you get a, i mean, like a really violent storm like a tornado *t*-2,	### a, a storm came in###and it started *-1 raining really heavy###and they were all, everybody was trying *-1 to flee the campsite,###everybody was getting stuck *-1 in the mud.###speakera69.###oh, jeez,###speakerb70.###and, uh,###speakera71.###yeah,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
