TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	AResponse	AllResponse	TheResponse
61110:20	and, and what will we...	###speakerb136.###uh-huh.###speakera137.### it, it's really becoming a problem.###by the year two thousand there will,### what, what are we going *-1 to have *t*-2,###what kind of results *ich*-3 are we going *-1 to have *t*-2 for the environment.###speakerb138.###right.###speakera139.	what	yes	What is a thing...?	What is every thing...?	What is the thing...?
32994:9	well, what would you have *t*-1 at a dinner party?	###speakerb376.###and,###speakera377.###that's interesting.###speakerb378.###well.###speakera379.###well, i'll let you go###it's,###speakera1.	what	yes	What is a thing...?	What is every thing...?	What is the thing...?
120017:9	well, how'd you learn *-1 to do that to fix them up *t*-2?	###um.###speakera23.###* almost had it done *-1,###and i went on, went ahead and sold it.###speakerb24.###oh, my gosh.###speakera25.###but it was fun.###i really enjoyed it.###speakerb26.	how	yes	What is a way...?	What is every way...?	What is the way...?
50695:4	how would they decide who *t*-1 goes into, uh, * building fire breaks in yosemite national park and who *t*-2 goes to saudi arabia *t*-3?	###and people said, well, they, uh, young people who *t*-1 were drafted *-2 have *-3 to provide military service to the country,###but there are an awful lot of young people who *t*-1 would benefit from, um, some sort of public service, like the conservation corps back in the thirties or, uh, various other things of that sort.###speakerb4.###uh-huh.###speakera5.###and it seems to me that it's, it's not a totally bad idea,###but i don't quite see how they'd make it work *t*-1.###speakerb6.###uh-huh.###speakera7.	how	yes	What is a way...?	What is every way...?	What is the way...?
13472:27	why are you cutting off the phone *t*-1,	###speakera67.###uh-huh.###speakerb68.###and, uh, my daughter gets irate, when i, when i do that *t*-1 because, you know, she's a teenager###speakera69.###uh-huh.###speakerb70.###speakera71.###uh, oh.###speakerb72.so she'll, you know, 	why	no	What is a reason...?	What is every reason...?	What is the reason...?
167131:59	why * not pay, pay the sales tax *t*-1 mumblex.	###but it, you are trying *-1 to avoid *-2 paying taxes###and whe-, whether or not you agree with that law, i-, you're still circumventing it.###you are legal in, in your circumvention of that law.###speakerb3.### what, what if you're not doing it in order *-1 to circumvent the law though?###i mean what if you don't even realize that you're subject to * paying, uh, income tax on something that you purchase *t*-1 mail order?###speakera4.###really, i, i, i don't think 0 that's a valid argument.###i think that most people are quite aware 0 they're not paying that six percent sales tax.###um, s-, s-, naturally some, some things you just can't find *t*-1 in your local k-mart or, or, uh, bryn mawr stereo dealer.uh, but th-, th-, th-, then 	why	no	What is a reason...?	What is every reason...?	What is the reason...?
13191:16	when, when would people do it *t*-1,	###and i think 0 they've gotten a lot out of it.###speakera5.###well, are you doing any kind of volunteer work now?###speakerb6.###not right now,###but i have done, uh, red clo-, cross work###and, uh, i've taught c p r training###a-,###speakera7.###what about,	when	yes	What is a time...?	What is every time...?	What is the time...?
54329:4	what do they say *t*-1,	###speakerb59.###and right,###what they were going *-1 to say *t*-2.###and the american people, when this first started *t*-1, they were even reluctant *-2 to let them do that.###speakera60.###yeah.###speakerb61.###so they were, they were playing it * very safe,###but, you know, it,### an ounce	what	no	What is a thing...?	What is every thing...?	What is the thing...?
50678:4	what do you think *t*-1 about the, uh, peace corps or public service commitment?	###yeah,###now my roomie, on the other hand, he is a power user.###speakerb220.###speakera221.### he's, he's looking now *-1 to get rid *-2 of his.###he's got a three eighty-six and wants *-1 to get a four eighty-six. you know, this kind of stuff.###speakerb222.###uh-huh.###speakera223.###speakera1.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
147920:6	or what era do you, era do you like *t*-1 the most?	###speakerb2.###well, i have *-1 to say 0 my favorite type of music would probably be, uh, classical music.###speakera3.###oh, same here.###speakerb4.###oh, really.###speakera5.###yeah.###speakerb6.###what type of music do you like *t*-1 in the classical area,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
