TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	AResponse	AllResponse	TheResponse
76352:4	what could they possibly be thinking *t*-1.	###you actually have students with, with beepers?###speakera81.### this is a, we're in a rather wealthy suburb of washington.###speakerb82.###uh-huh.###speakera83.###and a student with a beeper immediately gets sent *-1 down to the, uh, principal.###speakerb84.###i mean, where,###what are the,	what	yes	What is a thing...?	What is every thing...?	What is the thing...?
5449:4	who would *t*-1 steal a newspaper?	###they just come by and pick them up even if it's just for the tv, you know t-, uh, selections of the day.###speakerb54.###i see.###speakera55.###i don't know.###it just wouldn't be there whenever i tried it *t*-1.###speakerb56.###yeah.###speakera57.###so, you're right,	who	yes	Who is a person...?	Who is every person...?	Who is the person...?
60533:18	but, you know, what can one do *t*-1.	### it, uh, unfortunately i guess *t*-1 for myself it wasn't, uh, it was purely by my own choice.### it wasn't, uh, there was no incentive for myself to leave,###but it was just an opportunity arose###and * decided *-1 to take it.###speakera53.###oh, so, you didn't even get the severance package.###speakerb54.###no.###i should have taken the, the, the, you know, uh, option when that was there *t*-1,###but it was just, i missed it by a couple months.	what	yes	What is a thing...?	What is every thing...?	What is the thing...?
67879:4	why should they be sit-, sitting in, uh, prison getting their college degree *t*-1.	###speakera31.###and that's not one of those things that you can turn the wheel back and reverse everything *t*-1.###speakerb32.###uh-huh.###well, right now our laws are so liberal that, uh, even with the death penalty in effect, i don't think that, uh, *t*-2 they're going *-1 to use it, uh, too frequently, uh, unfortunately.###i, like you, say yes###* let's have it, put them all, give them all a shot, get rid *-1 of them.###speakera33.###well, well, i guess, though, 0 where i would have a problem with it if i were on the jury that, that, *t*-3 put, that *t*-1 handed down the death sentence because it *exp*-2 was my judgement 0 the person's guilty.###speakerb34.	why	yes	What is a reason...?	What is every reason...?	What is the reason...?
41891:35	how do yo-, wh-, what do you think *t*-1 about it.	###and i believe also in shooting of, uh, rape, i mean * killing a rape victim. i mean someone in the process of rape,###speakerb4.###uh-huh.###speakera5.###and i don't know what el-, i don't really remember what else.###speakerb6.###uh-huh.###speakera7.###but.###speakerb8.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
49881:4	what was i thinking *t*-1.	###actually, they picked up some from minnesota.###i think 0 it was, uh, minnesota's mumblex,###speakerb59.###oh, that's right,###that's right.###they,###it went the other way.###speakera60.###yeah.###speakerb61.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
6902:4	what are you afraid of *t*-1 with them?	###speakera149.###and, uh, it's, uh,###speakerb150.###yeah.###speakera151.###speakerb1.###well, um, with credit cards is, me, i, uh, i try *-1 to get maybe just one or two,### i don't, i don't like *-1 having credit cards for every store.### i, i, uh, i just don't like them.###speakera2.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
25997:6	so what is it *t*-1 now?	###um.###speakera51.###speakerb52.###* turned out 0 they weren't cheeky.###speakera53.###yeah,###they were *?*,###i tell you.###they don't talk about 0 they're charging that enormous fee every year.###speakerb54.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
70085:4	what area do you live in *t*-1?	###well, it's an older home.###it was made *-1 back in the early sixties.###it's a pier beam house.###speakera3.###huh-uh.###speakerb4.###* got three bedrooms, one bath###and that just makes me scream.###speakera5.###that's pretty tough.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
67001:9	uh, what do you ride *t*-1, uh,	###speakera10.###oh, really?###speakerb11.###yeah,### that's, that's about the extent of it.###i mean, i don't do any of those things particularly, you know, for exercise.###but, uh, i guess 0 the bicycling is the one thing 0 i'll sort of, like, do *t*-1 if i feel like i need *-2 to go *-3 exercise.###uh, but i do it mostly for fun.###speakera12.###yeah,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
26244:6	and what do you do *t*-1 with it?	###is it *?*?.###speakera141.###yeah.###i've got a nice little business at home,###and i sit around and tinker with that most of the time.###speakerb142.###so what are you getting your degree in *t*-1?###speakera143.###um, uh, human factors.###speakerb144.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
13887:7	well what do you think *t*-1 about the idea of, uh, kids having *-2 to do public service work for a year?	###okay.###speakerb110.###bye.###speakera111.###bye.###speakerb1.###okay.###speakera2.###okay.###speakerb3.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
36065:33	i mean, what are we, what are we becoming *t*-1?	###i mean, it's sad.###one in five americans can't read###speakerb100.###yeah.###speakera101.###adults, that is, can't even read.### and, and we've got the lowest rates of the civilized countries in science and math.###speakerb102.###yeah.###speakera103.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
170701:21	so, wha-, what do you have *t*-1?	###* let's ge-, see how much money we can get *t*-1 out of her, you know.###speakera19.###huh.###speakerb20.###that's what *t*-1 happens every time.###speakera21.###huh.###speakerb22.###uh, so,###speakera23.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
171763:51	what *ich*-1 do we have *t*-3 left, what do we have *-2 to pay *t*-4, what have we paid *t*-5 this month. what *t*-6 hasn't come in yet, you know.	###uh-huh.###speakerb56.###you know, i keep track of every penny. and, more or less, enter it in.###speakera57.###uh-huh.###speakerb58.###every single day i'm at the computer.###speakera59.###i see.###speakerb60.and, it's like, okay,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
37900:4	what *t*-1's going *-2 to happen?	###speakera61.###no.###and now, you know, what do we have *t*-1 now.###you know, got kids that, mumblex either got a, you know, a magnum gun school,###like good grief.###speakerb62.### r-, right.###speakera63.###i mean, i'd, i'd be afraid *-1 to be in school, i mean *-2 b-, teaching, or even being a student###and * think what, what's it going *-1 to be like *t*-2 for my, my youngest, an my oldest son, when he goes to school *t*-3.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
67756:27	what's the, unrequir-, what's the word 0 i'm looking for *t*-1 *t*-2, uh,	###speakerb149.###uh-huh.###speakera150.###but it *exp*-1's nice * having a dog here, uh,###the,###speakerb151.###oh, yeah,###there's just,###speakera152.### un-, un-, uh,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
