TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	AResponse	AllResponse	TheResponse
65644:4	what would you start *-1 cutting *t*-2 f-,	###oh, that would be good.###speakera203.###yeah.### i get in to, even when i don't like the sport so much *t*-1, i get interested in the history of sports franchises,###speakera1.###anyway, what are your, what are your first comments on that subject *t*-1?###speakerb2.###uh, my first comments on the budget.###i would say 0 there has,###speakera3.	what	yes	What is a thing...?	What is every thing...?	What is the thing...?
36029:5	what should they get *t*-2 in return, i wonder *t*-1.	###i mean, there's got *-1 to be a different way.###there's got *-1 to be a better way.###but it'll never happen.###i mean, these these people out here getting that money are big voting blocks.###speakerb86.###yeah.###speakera87.###speakerb88.###yeah.###what *t*-1 would happen if the mumblex required young people to do service to the country,	what	yes	What is a thing...?	What is every thing...?	What is the thing...?
138662:4	what would we like *-2 to say *t*-1.	###okay.###speakerb3.###universal health insurance,###right?###speakera4.###that's right.###speakerb5.###uh, well, i think 0 universal health insurance, like national health, like what canada has *t*-1,###is that what you're, you're thinking 0 the subject is about *t*-2?###speakera6.	what	yes	What is a thing...?	What is every thing...?	What is the thing...?
124965:9	well, why would that be *t*-1?	###well, bye now.###speakerb85.### o-, okay,###bye-bye.###speakera1.###what kind of car would you like *-1 to buy *t*-2 next?###speakerb2.###well, i guess cadillac.###i guess 0 that's kind of everybody's dream.###speakera3.	why	yes	What is a reason...?	What is every reason...?	What is the reason...?
153156:30	why didn't they show the guys who you know *t*-2 got really hurt *-3 and everything *t*-4.	###uh-huh.###speakera73.###speakerb74.###uh-huh.###speakera75.###a lot of times like the news coverage showed all the, you know, the guys who *t*-1 didn't get hurt *-2 coming home and all the big parties###speakerb76.###uh-huh.###speakera77.###and they kind of you know, if they were going *-1 to show that	why	no	What is a reason...?	What is every reason...?	What is the reason...?
60165:4	what did they do *t*-1,	###speakera91.### this is not, these aren't cats,, you know,###speakerb92.###yeah.###speakera93.###this is gross.###speakerb94.###yeah,###no,###that would be,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
127624:13	and, uh, what's the one 0 *t*-2 comes on after that *t*-1.	###and, uh,###speakera21.###are they little?###speakerb22.###i have a seven year old and a ten year old.###speakera23.###yeah,###they're pretty young.###speakerb24.### and, uh, so we usually catch, uh, full house,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
17034:4	what's his name *t*-1 again?	###speakera27.###five,###okay,###he's written some children's books as well###and they're all spiritually, uh, oriented,###speakerb28.###oh, really?###speakera29.###yeah.###speakerb30.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
111490:9	well, what are some of your, your favorite inexpensive places *t*-1?	###speakerb44.###speakera45.###um.###speakerb46.###or we eat junk food at home###speakera47.###yeah.###speakerb48.###uh, now my husba-,###speakera49.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
126699:9	well, what movies are you looking forward to *-1 seeing *t*-2 now?	###did you have damage this year with hurricanes?###speakerb50.###not up, um, where i live *t*-1###but further down the coast in massachusetts they got hit *-1 pretty bad.###speakera51.###i happened *-1 to be in nassau###and we got the backlash of that thing.###and they had record high waves, thirty year high waves come in there,###and it was quite an experience###so.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
175727:4	what *t*-1 happened, uh,	###speakerb46.###but if the pers-, has, you know, their social s-, her social security number, i'd be real concerned that they, uh, that she's not, uh, blacklist *-1 on, uh, tel-, what is it *t*-2, it's *rnr*-3 telecredit or something?###speakera47.###yeah.###speakerb48.###uh, because she won't be able *-1 to cash checks because most places verify through there.###she probably won't be ab-, able *-1 to open a checking account or anything without a lot of hassle.###speakera49.###yeah.###well, we got it cleared *-1 up eventually.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
120101:4	what's the most expensive one 0 you bought *t*-1 *t*-2?	###speakera49.###do they all play different songs###speakerb50.###uh-huh.###speakera51.###or do some of them play the same song?###speakerb52.### they, they all play different songs.###speakera53.###well, that's neat.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
155384:4	what do you do *t*-1 with your budget?	###speakerb52.###uh-huh.###speakera53.###i mean they use *-1 to reimburse one hundred percent###and now it's, uh, now it's reimbursement depending on the grade 0 you get *t*-1 in class###and, uh, it's a real shame from what we had *t*-1 before, uh, because we're,###speakera1.###anyway, uh.###speakerb2.###how about you.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
8147:37	what have you seen *t*-1 at the movies lately and stuff like that.	###well, yeah,###we did,###but the topic was boring i thought 0 *t*-1.###speakerb162.###oh.###speakera163.###what would you serve *t*-1, uh, if you were having a dinner party?###speakerb164.###oh, gosh, mumblex all the other,###the one 0 i talked about *t*-1 the other night was good, it was, um, about movies, you know,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
19857:18	what does that make me *t*-1,	###speakerb86.###speakera87.###it sounds like iowa or something.###speakerb88.###iowa and nebraska.###speakera89.###uh-huh.###speakerb90.###yep.###and then i had probably lived the last eleven years in massachusetts so, you know.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
130597:14	and, uh, what else are you planning *-1 to do *t*-2, if anything?	###speakerb52.###a what?###speakera53.###cooking class, you know,###french cooking.###speakerb54.###oh, great.###speakera55.###yeah.###speakerb56.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
5329:14	i mean, what's the other one *t*-1, uh,	###it *exp*-1 was unusual * not to have the different sources, you know, of news coverage.###speakerb10.###yeah.###um, i don't know.###i guess, uh, 0 i don't even know why i watched c n n *t*-1.###i guess, 0 i just wanted more news.###it's one of the few times 0 i wanted more news than.###speakera11.###yeah,###well, i know 0 even if you watched a b c, n b c or the other,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
27575:4	what's the solution *t*-1 then?	###so,###speakerb60.###it's the very same type of paint and everything,###speakera61.###gosh.###speakerb62.###so,###speakera63.###so you,###so what's your,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
108750:4	what school are you going to *t*-1?	###do you have children of your own?###speakerb4.###oh, no,###i don't have any children,###but i'm still going to college.###speakera5.###oh, are you *?*?###speakerb6.###uh-huh.###speakera7.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
124207:4	what did you think *t*-1 of the world series?	###speakerb10.###i lived in chicago.###speakera11.###how do you expect them to do *t*-1 this year?###speakerb12.###yeah###they did pretty well.###speakera13.###okay.###speakerb14.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
119975:9	well, how's it going *t*-1?	###and then you iron that on the t shirt,###and you paint around it.###speakera9.###oh, i see.###speakerb10.###so, it's real fun.###i started *-1 doing it as a, um, just something fun 0 * to do *t*-2,###and now i'm selling them###and pretty,###speakera11.	how	no	What is a way...?	What is every way...?	What is the way...?
5604:48	wh-, what did, how, how did you get *-2 to know about the t i thing *t*-3?	###i'm watching saturday night live here.###speakerb24.###yeah,###okay.###all right.###well i guess 0 we're supposed *-1 to talk,###what about *t*-1###credit card?###speakera25.###* w-, wait.	how	no	What is a way...?	What is every way...?	What is the way...?
43080:4	how did you get rid *-1 of them *t*-2?	###speakerb16.###it was like you'd go out in the yard *-1 to water something,###you'd just be standing *-1 still.###speakera17.###uh-huh.###speakerb18.###and the ants would start *-1 crawling up your legs.###it's like, i'm not standing in a mound, though.###speakera19.###oh, wow.	how	no	What is a way...?	What is every way...?	What is the way...?
152605:9	well, how do you feel *t*-1 about trial by jury?	###speakerb64.###whereas yeah in a smaller,###i think 0 you would be more willing *-2 to either help that person or help it get accomplished *-1, you know.###speakera65.###yeah.###yeah.###it becomes the organization instead of person being you know a part of the individual themselves.###speakerb66.###uh-huh.###speakera1.	how	no	What is a way...?	What is every way...?	What is the way...?
