TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	AResponse	AllResponse	TheResponse
94501:25	and what do you, what would you do *t*-1 *-2 to fix the school systems?	###and that may be passed *-1 on down to the kid as well,###and, uh, maybe they pick up on that.###speakerb30.###yeah.###speakera31.###and then from the other aspect, um, maybe the, uh, school itself has, has, has more emphasis on, uh, *-1 trying *-2 to do a good job because the classes may be smaller, uh,###they may be able *-1 to, to give the resources that *t*-2's needed *-3 * to, uh, to do a good job.###speakerb32.###yeah,###i mean,	what	yes	What is a thing...?	What is every thing...?	What is the thing...?
69191:8	but, what do you do *t*-2 about, the occasional user that *t*-1 may have gone to a party three days before	###speakera53.###and if, e-, even if, like you say, even if it's just the secretary, if her work or abilities start *-1 affecting her co-workers then it, it's still a problem.###speakerb54.###yeah.###speakera55.###speakerb56.###that's true.###speakera57.###so,###speakerb58.	what	yes	What is a thing...?	What is every thing...?	What is the thing...?
136873:4	how can you watch that *t*-1, you know	###speakerb106.###yeah,###i don't watch very much of it at all, e-, to, to the extent that sometimes i feel almost embarrassed at work and stuff like that###yeah,###speakera107.###because they talk so much,###isn't that the,###speakerb108.###they talk about t v shows,###and i, huh, you know,	how	yes	What is a way...?	What is every way...?	What is the way...?
95676:26	why * charge ten *t*-1.	###and that's really crazy,###cause that's about thirty years ago.###speakera61.###really.###oh, that is, that is really, really something.###speakerb62.###oh. but, of course, it's just what the market will bear *t*-1.###speakera63.###that's true.###speakerb64.if people will pay two hundred then 	why	yes	What is a reason...?	What is every reason...?	What is the reason...?
63244:6	and why didn't it work last time *t*-1?.	###oh, yeah,###in fact, uh, the t i-er's families can come in on these things,###speakera1.###okay,###the topic was, should the united states adopt the metric system,###and if so, should, uh.###speakerb2.###how should they do it *t*-1?###why didn't it work last time *t*-1?###speakera3.	why	no	What is a reason...?	What is every reason...?	What is the reason...?
121518:24	when is the party here?.	###speakerb25.###and then we'd have, um, like a big greek tossed salad kind of like a caesar salad.###speakera26.###uh-huh.###speakerb27.###and, um, * let's see what else.###um, maybe some rolls and, um, i guess *t*-1 some, uh, some rice or something like that.###how does that sound *t*-1?.###speakera28.###jeez,well, well, 	when	no	What is a time...?	What is every time...?	What is the time...?
177026:4	what do you think *t*-1?.	###that's a lot easier.###speakerb102.###you've got something going all the time.###speakera1.###uh, with regard to, uh, to jury trials. i, you know, i, i really feel as though, uh, jury trials are, are, uh, whatever system *t*-1 has been, been used *-3 historically, in particular jurisdiction, you know, is really the, the only kinds of things that you can use *t*-2. because the, the jurisprudence is, you know, based on, on, uh, you know, on accumulated n-, body of law.###and if, if you have a situation where you change that body of law *t*-1, then all of sudden they, they start, they could start *-2 going back and digging up all these cases that, uh, that *t*-3 would be handled *-4 differently were they judged *-5 by today's standards.###speakerb2.###mumblex.###speakera3.###so i, i really don't think 0 it, they can really do much of anything *-1 to change it.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
165769:28	what do you do *t*-1?	###and then you have *-1 to really sit down and plan some more### and, uh, but i think 0 when we were back at your age *t*-1, we didn't have much of a budget###speakera96.###yeah.###speakerb97.###and then as the girls got older, i think 0 *t*-1 we, we did more and more of that.###you know, more budgeting as as they got older.###speakera98.###uh-huh.###speakerb99.uh, but uh, but 	what	no	What is a thing...?	What is every thing...?	What is the thing...?
166006:4	what is your, uh, community, uh, currently doing *t*-1 with regard to recycling?	###and the other one is, are the saturns.###speakerb70.###uh-huh.###speakera71.###so those two things.###and then, you know, we kind of want a four door.###speakerb72.###okay.###speakera1.###okay.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
7929:9	so, what do you do *t*-1?	###oh, you are *?*?###speakera69.###yeah,### my h-, my husband teaches in plano.###speakerb70.###oh, what's he teach *t*-1?###speakera71.###c v a e.###speakerb72.###uh-huh.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
10628:6	and what do you have *t*-1.	###speakerb124.###oh no,### they're just, they're, they're just, uh, they're wonderful, uh.###speakera125.###what are your cats' names *t*-1.###speakerb126.###uh, we have, uh, bonzo, bear, poindexter, and felix.###speakera127.###oh, how sweet.###speakerb128.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
136067:4	what are your favorite shows *t*-1?	###it is *?*.###speakera102.###speakerb103.###well, and they've had, uh, you know,###usually in minnesota they get their snow in january and february,###speakera104.###uh-huh.###speakerb105.###and they're up over sixty-five or sixty-,###speakera1.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
111826:4	what are your favorite places *t*-1?	###speakera19.###mexican,###uh-huh.###speakerb20.###speakera21.###uh, we do too.###we do the same.###speakerb22.###yeah.###speakera23.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
173944:4	what was the age difference *ich*-2 *t*-1 between the youngest and the oldest?	###but i always mumblex just made it *exp*-1 a point, you know, *-2 to spend about ten minutes with each one of them.###speakerb15.###yeah.###speakera16.###so it was an hour, you know.###speakerb17.###yeah.###speakera18.###but whether it was * going back and laying in bed with them and just shooting the breeze or whatever, telling them stories or reading to them.###speakerb19.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
138058:12	uh, so what do you think *t*-1 about the school system?	###speakera101.###adjustable?###speakerb102.###adjustable, uh power###speakera103.###yeah.###speakerb104.###and * just kind of brings that support up in the sma-,###speakera1.###okay,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
78624:40	so what do you think *t*-1 about, uh, what do you think *t*-2 about what you see *t*-3 on t v about them, like in the news or on the ads,	###yeah,###that's okay.###speakera65.###well, that's what i mean *t*-1,###like i didn't know what the difference between dukakis and bush was *t*-1.###speakerb66.###uh-huh.###speakera67.###you know, i didn't know anything about bush or dukakis.###speakerb68.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
112090:26	now what is your, what's your child's favorite place 0 * to eat *t*-1 *t*-2?	###speakera129.###that's right,###and * save you some money too.###speakerb130.###that's right.###speakera131.###well###speakerb132.###* saves you a little bit money.###speakera133.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
122174:4	what did you think *t*-1 of that one?	###what have you seen *t*-1 recently?.###speakera7.###well, maybe you, uh, you have seen dances with wolves.###speakerb8.###yes.###speakera9.###okay.###speakerb10.###yes.###speakera11.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
132156:4	what do you think *t*-1 about, uh, the self insurance business?	###yeah,### it, when it comes on the manufacturing floor *t*-1 it's about ten bucks.###speakera104.###i'll be darned.###speakerb105.###yeah.###speakera106.###huh, well,###speakera1.###okay,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
142695:4	what do you call those things *t*-1?	###and we did basically seventy-five percent of the house###and then i was afraid *-1 to do the eaves way up high and stuff.###speakera63.###uh-huh.###speakerb64.###so, i hired this man 0 *t*-1 to come in and do it. a young kid.###speakera65.###uh-huh.###speakerb66.###and he came with, with his own raf-,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
