TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	AResponse	AllResponse	TheResponse
177088:4	how can you really deal with an environment where you're going *-1 to lose everything *t*-2 *t*-3.	###speakerb26.### t-, they're only going *-1 to suffer.### they, they've defeated themselves with, with their looting and violence.###uh, i understand why they were upset *-2 by the verdict *t*-3 just because even those of us that *t*-1 aren't black or, uh, don't live there or whatever, we all saw the same thing on the, on the tape###and, uh,###speakera27.###well e-, everybody is saying 0 this is going *-1 to be a new era###and we're going *-1 to reexamine this thing.###hey, the b-, the average person is going *-1 to take a look at that and say, suspicions confirmed.###they're a bunch of animals, you know.	how	yes	What is a way...?	What is every way...?	What is the way...?
136873:4	how can you watch that *t*-1, you know	###speakerb106.###yeah,###i don't watch very much of it at all, e-, to, to the extent that sometimes i feel almost embarrassed at work and stuff like that###yeah,###speakera107.###because they talk so much,###isn't that the,###speakerb108.###they talk about t v shows,###and i, huh, you know,	how	yes	What is a way...?	What is every way...?	What is the way...?
131435:7	because who *t*-1 says that they just must got *-2 to come over *-3 to see us all the time for the holidays.	###sometimes that's okay.###speakera43.###i know.###speakerb44.###because,###speakera45.###that's what my mother said *t*-1 one time.###speakerb46.###you know,###right,	who	yes	Who is a person...?	Who is every person...?	Who is the person...?
128710:4	how did,	###and,###speakerb97.###oh, yes,###in fact, thing has a big, much bigger role than he does in the series.###i mean, you know, there is lots of areas where thing saves the day *t*-1.###speakera98.###really?###speakerb99.###and he runs around a lot.###speakera100.	how	no	What is a way...?	What is every way...?	What is the way...?
164667:7	so how do you, uh,	###not sure### i, i'm in washington, d c or at least very close to it.###i'm not sure what kind of, uh, capital punishment we have *t*-1 here.###speakerb78.###well, i know 0 in north carolina, we do have capital punishment.###speakera79.###uh-huh.###speakerb80.###and i'm in, i'm from south carolina.###speakera1.	how	no	What is a way...?	What is every way...?	What is the way...?
58244:4	how on earth am i every going *-1 to do the math *t*-2?	###right.###speakera15.###speakerb16.###that's right.###speakera17.###and, i think 0 that's what *t*-1 hung people up the most is 0 they went now * wait a minute,###an inch is two point fifty-four centimeters,###speakerb18.###right.###speakera19.	how	no	What is a way...?	What is every way...?	What is the way...?
175042:4	how do you feel about public schools *t*-1?	### they don't, they don't really do that.###so.###speakerb66.###wow.###is it *exp*-1 formal policy that they said 0 they might test?###speakera67.###yeah.###speakera1.###okay,###i'm here.	how	no	What is a way...?	What is every way...?	What is the way...?
110091:6	and how do you spell that breed *t*-1?	###they had five litters of puppies,### and and a lot of them stayed in the neighborhood###speakerb36.###oh.###speakera37.###speakerb38.###uh-huh.###speakera39.###because, um,###speakerb40.	how	no	What is a way...?	What is every way...?	What is the way...?
4140:4	how did i hear about it *t*-1?	###really?###speakera92.###yes.###speakerb93.###how did you hear,###oh we're not even supposed *-1 to be talking about this though, are we *?*?###speakera94.###i guess not.###speakerb95.###speakera96.	how	no	What is a way...?	What is every way...?	What is the way...?
47711:6	but how do they afford *-1 to even have the kids *t*-2, uh,	###and so i'm real proud of them because they're aren't really, they don't do that at all.###speakerb116.###uh-huh.###speakera117.###you go in their bathroom###and there's ten tooth brushes in there.###and i always give her a hard time###mumblex###whose toothbrush did you really use *t*-1 this morning.###speakerb118.	how	no	What is a way...?	What is every way...?	What is the way...?
142589:4	how do you get the edge *t*-1?	###now, i asked janice, or somebody recently how you do that *t*-6 uh, when you paint the ceilings *t*-5 you know where you have got that textured stuff, that they have special rollers that *t*-1 are real soft and furry that you paint *t*-3 that with *t*-2 *t*-4.###speakera17.###uh-huh.###speakerb18.###speakera19.###uh-huh.###speakerb20.###speakera21.###well, how do you get the edge though *t*-1?###speakerb22.	how	no	What is a way...?	What is every way...?	What is the way...?
161205:9	well, how do they become s-,	###are they really *?*?###i don't think 0 i've ever seen one.###speakera67.###uh, they're really nice.###speakerb68.###speakera69.### i, i've dealt with quite a few of them.### people, uh, customers that *t*-1 bring them into the shop and ask me like, they, uh, fit collars and stuff on them###and they are, they are just really nice, really friendly, uh, kind of like medium intelligence. uh,###speakerb70.	how	no	What is a way...?	What is every way...?	What is the way...?
105671:4	how did you ever get into that *t*-1?	###uh-huh.###speakera7.###oh, uh, ceramic painting.###speakerb8.###i enjoy the china more.###speakera9.###the china more.###speakerb10.###and now that i have my eyes, corrected *-2 to the point that i can see the delicate part of china painting *t*-1, i do enjoy it.###speakera11.	how	no	What is a way...?	What is every way...?	What is the way...?
177256:4	how do you feel *t*-1 about haitian immigration?	###speakera25.###and then the, third thing is, uh, the political aspect of, uh, uh, * letting steam come out from under the lid in mexico.###speakerb26.###speakera27.###they can not close off the mexican border. not because it's physically impossible but because the explosion that *t*-1 would take place in mexico would be, uh, uh, would spill over to this country###speakerb28.###speakera29.###so they keep *-1 allowing, uh, the pressure cooker to let off steam.###speakerb30.###and i think 0 probably it's pretty important right there.	how	no	What is a way...?	What is every way...?	What is the way...?
22805:4	how do you feel about them *t*-1, i mean, since you've kind of been close to that.	###and i,###speakera1.###all right.###well, on this subject, i really hadn't had *-1 to deal with *-2 putting someone in there yet,###but my mother's always been administrator of a nursing home###speakerb2.###uh-huh.###speakera3.###so i've always been involved, you know, in one.###speakerb4.	how	no	What is a way...?	What is every way...?	What is the way...?
156080:9	so, how you like new jersey *t*-1?	###but i think that, uh, all, with all the perks that we've given them *t*-1,###i mean, i heard on the radio back a, a few weeks ago, uh, during the incidents where they were, you know, like they aren't paying their, their restaurant bills and they're bouncing checks all over the place *t*-1###speakera53.###uh-huh.###speakerb54.###speakera55.###uh-huh.###speakerb56.###uh, one of the radio stations over here listed off every single one of the perks.###speakera1.	how	no	What is a way...?	What is every way...?	What is the way...?
154133:29	who, who *t*-1 writes.	###yeah.###well you won't offend me.###so * go ahead and say.###speakerb24.###speakera25.###yeah.###like a liberal type of bias.###speakerb26.###yeah.###absolutely. uh, after all, 	who	no	Who is a person...?	Who is every person...?	Who is the person...?
175577:75	who *t*-2 knows what *t*-3's going *-4 to happen in another thirty years.	###speakera29.### and, uh, and, you know, i can get up,###speakerb30.###i know.### it, it seems *-1 to be, be kind of, kind of scary, you know. because you think of,###uh, see my son's eighteen right now###and he, he's, uh, he wants *-1 to go into engineering.###and the, the, the branches of engineering that he wants *-1 to go into *t*-2 is now kind of open###and he's interested in, basically, three different areas.###but, uh, it *ich*-2's difficult for me to try *-1 to give him any kind of advice or to advise him or anything like that. he needs *-1 to do his own course of investigation and, and see what he can do *t*-5 because 	who	no	Who is a person...?	Who is every person...?	Who is the person...?
14478:20	who do you like *t*-1?	###yeah,###i've done that once or twice.###i didn't look at the clock when we started *-1 talking *t*-2,###so i guess 0 we should talk about football a little bit longer just *-1 to be sure 0 we got five minutes in.###speakerb66.###* make * sure 0 we get our cash flow.###speakera67.###yeah.###speakerb68.###speakera69.so other than the vikings, 	who	no	Who is a person...?	Who is every person...?	Who is the person...?
96976:42	who are you going *-2 to talk to *t*-3.	###but, uh, it's, it's just very different.###speakerb144.###of course.###speakera145.###speakerb146.###uh-huh.###speakera147.###um,###speakerb148.###well, i just am very much a believer in quiet personal time. if you do not have the time *-1 to talk to yourself, 	who	no	Who is a person...?	Who is every person...?	Who is the person...?
109245:9	well, where do you take those things *t*-1?	### and, and we didn't recycle at all before we came###speakerb16.###uh-huh.###speakera17.###so i think 0 we're doing well.### we, we save most of our aluminum cans and glass and newspaper right now.###speakerb18.###uh-huh.###speakera19.###speakerb20.	where	no	What is a place...?	What is every place...?	What is the place...?
5652:4	where you at *t*-1?	###like chapel hill?###speakerb40.###yeah.###so it, it's basically a bunch of small towns anyway.###kind of quaint little towns###but they don't have a whole lot there.###speakera41.###yeah.###speakerb42.###speakera43.	where	no	What is a place...?	What is every place...?	What is the place...?
88619:4	where did you go to school *t*-1?	###speakera20.###speakerb21.###right.###speakera22.###speakerb23.###uh-huh.###speakera24.###so, uh, you know, you need *-1 to go to a school that *t*-2 handles whatever it is *t*-3 0 you want *-4 to do *t*-5.###speakerb25.###yeah.	where	no	What is a place...?	What is every place...?	What is the place...?
99025:4	where do you live now *t*-1?	###uh-huh.###speakera10.###and, uh, what about you?###speakerb11.###i went to the university of minnesota.###speakera12.###oh, so you're from the midwest, too.###speakerb13.###i am *?*,###uh-huh.	where	no	What is a place...?	What is every place...?	What is the place...?
40579:20	where do, where do you live *t*-1?	###right.###but, i wasn't embarrassed * to shop around you know,###speakerb124.###no.###speakera125.###so, the, the person 0 we found it through *t*-1 the,###there's an association *ich*-1 here in town of professional home, care providers or something like that.###speakerb126.###speakera127.###speakerb128.	where	no	What is a place...?	What is every place...?	What is the place...?
109254:9	well, where do you do that *t*-1,	###speakerb20.###well, where do you take those things *t*-1?###speakera21.###well, the, um, glass and the newspaper we usually take *t*-1 to walmart.### they have, um, in behind walmart they have bins###speakerb22.###uh-huh.###speakera23.###and then we usually save up our cans and, and change them in for money.###speakerb24.	where	no	What is a place...?	What is every place...?	What is the place...?
130644:22	oh, g-, where *ich*-3 have i gone *t*-1 that *t*-2's anywhere.	###speakerb70.###okay.###speakera71.###speakerb72.###well, uh, well,###speakera73.###i'm wanting *-1 to go there.###speakerb74.###where have you gone *t*-1 first?###speakera75.	where	no	What is a place...?	What is every place...?	What is the place...?
105776:24	now, do you, where did you first get your lessons from *t*-1?	###speakerb40.###if you ever start, * be sure and start with a large piece that you can, i mean a large flat plate.###um, that way you can get the feel of,###you're not cramped on these smaller objects.###speakera41.###right,###where you're getting into the delicate work *t*-1.###speakerb42.###that's right.###speakera43.	where	no	What is a place...?	What is every place...?	What is the place...?
130090:16	where, where are you calling from *t*-1?	###speakerb36.### w-, w-,###speakera37.###in dallas?###speakerb38.###no,###i'm in austin.###speakera39.###oh, really?###speakerb40.	where	no	What is a place...?	What is every place...?	What is the place...?
